timestamp,gasX,gasY,gasZ
77600,0.130928,0.130286,0.129886
77700,0.118407,0.115661,0.114308
77800,0.121903,0.112636,0.113309
77900,0.131754,0.133207,0.136568
78000,0.145285,0.148216,0.148432
78100,0.114229,0.114028,0.123131
78200,0.116635,0.116614,0.119827
78300,0.118470,0.120986,0.112106
78400,0.099111,0.097909,0.102229
78500,0.121495,0.122100,0.122121
78600,0.117620,0.124972,0.125057
78700,0.114230,0.110977,0.107259
78800,0.110738,0.109156,0.104396
78900,0.111316,0.112246,0.115882
79000,0.117757,0.116217,0.114415
79100,0.127483,0.124757,0.127473
79200,0.108163,0.111961,0.110100
79300,0.119250,0.122761,0.126290
79400,0.123307,0.118706,0.126680
79500,0.108275,0.107019,0.112477
79600,0.095658,0.097439,0.098951
79700,0.120687,0.121227,0.117491
79800,0.116222,0.115459,0.114278
79900,0.118279,0.115940,0.118857
80000,0.111305,0.108739,0.113073
80100,0.110708,0.115761,0.109393
80200,0.124776,0.128211,0.125246
80300,0.121659,0.125309,0.122158
80400,0.118339,0.114838,0.120065
80500,0.101342,0.106948,0.105644
80600,0.120505,0.121625,0.127051
80700,0.120594,0.123038,0.123611
80800,0.137460,0.138557,0.134524
80900,0.124881,0.115276,0.121415
81000,0.114929,0.111303,0.108853
81100,0.117007,0.121380,0.123016
81200,0.133336,0.135573,0.136344
81300,0.120103,0.119907,0.124035
81400,0.116212,0.111076,0.114016
81500,0.112165,0.114905,0.118889
81600,0.109505,0.103571,0.110254
81700,0.106987,0.114334,0.100476
81800,0.128109,0.121848,0.120286
81900,0.141495,0.136626,0.131197
82000,0.114735,0.111445,0.108895
82100,0.121546,0.119240,0.124883
82200,0.122373,0.126607,0.122978
82300,0.139489,0.139172,0.133011
82400,0.127369,0.125027,0.124297
82500,0.109497,0.109283,0.112820
82600,0.108532,0.104690,0.105299
82700,0.124936,0.124512,0.126790
82800,0.106761,0.108042,0.106736
82900,0.115402,0.115014,0.110908
83000,0.107680,0.107149,0.111737
83100,0.114558,0.116958,0.116743
83200,0.115951,0.112602,0.123272
83300,0.104286,0.104064,0.106894
83400,0.099306,0.095902,0.097461
83500,0.127297,0.131158,0.125109
83600,0.119299,0.119619,0.124364
83700,0.120833,0.118536,0.119872
83800,0.120332,0.123929,0.125374
83900,0.097591,0.101721,0.102946
84000,0.126263,0.129874,0.130671
84100,0.121574,0.122429,0.133001
84200,0.146504,0.145102,0.140678
84300,0.116055,0.115660,0.121747
84400,0.123375,0.125184,0.128194
84500,0.089806,0.093013,0.091818
84600,0.132811,0.136683,0.134360
84700,0.125934,0.123348,0.125761
84800,0.113983,0.114912,0.112245
84900,0.120628,0.118206,0.122111
85000,0.124033,0.123352,0.118371
85100,0.119984,0.123273,0.114680
85200,0.110751,0.112134,0.108380
85300,0.107346,0.106438,0.110987
85400,0.130553,0.134403,0.132631
85500,0.119135,0.124753,0.121709
85600,0.124637,0.128395,0.125738
85700,0.123413,0.123446,0.124509
85800,0.123495,0.124033,0.121755
85900,0.131217,0.128350,0.125561
86000,0.137740,0.142134,0.145012
86100,0.112836,0.107897,0.112584
86200,0.110658,0.107328,0.112346
86300,0.120956,0.120641,0.122561
86400,0.124820,0.118124,0.128255
86500,0.128231,0.121986,0.129978
86600,0.121146,0.118160,0.123738
86700,0.117577,0.120809,0.120556
86800,0.106613,0.105131,0.105027
86900,0.134719,0.132940,0.134435
87000,0.128527,0.126631,0.120258
87100,0.108858,0.104514,0.108347
87200,0.118801,0.118355,0.122368
87300,0.123074,0.121526,0.126248
87400,0.105641,0.112323,0.109855
87500,0.131010,0.121632,0.128344
87600,0.123786,0.123150,0.123147
87700,0.122158,0.123822,0.131410
87800,0.125372,0.125458,0.127199
87900,0.115550,0.118894,0.109143
88000,0.121607,0.121636,0.122975
88100,0.117001,0.117988,0.117911
88200,0.107491,0.110833,0.116343
88300,0.105529,0.104896,0.104331
88400,0.132644,0.141495,0.141775
88500,0.107806,0.102884,0.100084
88600,0.119745,0.117031,0.117680
88700,0.102212,0.101427,0.101241
88800,0.126690,0.127981,0.120313
88900,0.098860,0.101707,0.102930
89000,0.111135,0.112780,0.108058
89100,0.135787,0.130751,0.130688
89200,0.108473,0.105083,0.108920
89300,0.124706,0.132499,0.119995
89400,0.123221,0.123125,0.118923
89500,0.128003,0.126843,0.131949
89600,0.099588,0.098950,0.098995
89700,0.120381,0.118769,0.118023
89800,0.109416,0.104143,0.102599
89900,0.113942,0.117857,0.120537
90000,0.123556,0.125849,0.123431
90100,0.116046,0.111380,0.115077
90200,0.115286,0.118416,0.117129
90300,0.140412,0.141786,0.135427
90400,0.120265,0.117759,0.114145
90500,0.129208,0.132270,0.126620
90600,0.121043,0.115147,0.115279
90700,0.111741,0.119704,0.120192
90800,0.109302,0.111862,0.112509
90900,0.142771,0.142828,0.140385
91000,0.131359,0.128192,0.133429
91100,0.134885,0.137422,0.130111
91200,0.128558,0.133593,0.128576
91300,0.124038,0.123576,0.121057
91400,0.101846,0.106025,0.098844
91500,0.116969,0.115373,0.115044
91600,0.116070,0.112814,0.119508
91700,0.124971,0.130120,0.135336
91800,0.111198,0.105471,0.110729
91900,0.112470,0.112664,0.112338
92000,0.134020,0.125599,0.128313
92100,0.120119,0.123981,0.120857
92200,0.128575,0.128267,0.124226
92300,0.107164,0.101517,0.106654
92400,0.103663,0.106785,0.105754
92500,0.118869,0.116443,0.118553
92600,0.123458,0.127125,0.127246
92700,0.121523,0.117802,0.121047
92800,0.104057,0.108258,0.106838
92900,0.116448,0.116874,0.116333
93000,0.117701,0.124802,0.120213
93100,0.104867,0.103911,0.107353
93200,0.142702,0.142662,0.148656
93300,0.108004,0.104669,0.111424
93400,0.138485,0.136732,0.136635
93500,0.119597,0.123282,0.119116
93600,0.129509,0.125599,0.127183
93700,0.129080,0.124194,0.131391
93800,0.105607,0.113974,0.110043
93900,0.134416,0.134276,0.134321
94000,0.109462,0.107750,0.106052
94100,0.128796,0.127399,0.131474
94200,0.103005,0.108572,0.109679
94300,0.129511,0.126531,0.125836
94400,0.114264,0.113247,0.110388
94500,0.128885,0.130269,0.132209
94600,0.109726,0.113594,0.105702
94700,0.101416,0.095541,0.097779
94800,0.121288,0.117488,0.124871
94900,0.117335,0.111683,0.118697
95000,0.111931,0.113273,0.108968
95100,0.118856,0.115783,0.121859
95200,0.110908,0.113225,0.111502
95300,0.105557,0.103930,0.103233
95400,0.123226,0.131780,0.130750
95500,0.107243,0.108979,0.110763
95600,0.125930,0.122717,0.123403
95700,0.119658,0.115775,0.114233
95800,0.119012,0.119922,0.120432
95900,0.096581,0.095306,0.094751
96000,0.116151,0.116730,0.112905
96100,0.121637,0.121585,0.119882
96200,0.111251,0.109583,0.109711
96300,0.092040,0.086027,0.089258
96400,0.120821,0.122484,0.120823
96500,0.104877,0.102596,0.104183
96600,0.113280,0.118493,0.121600
96700,0.114003,0.119969,0.115713
96800,0.116926,0.119949,0.122183
96900,0.137033,0.134239,0.135226
97000,0.114357,0.115631,0.113884
97100,0.102647,0.104864,0.104896
97200,0.119401,0.121013,0.125143
97300,0.129688,0.128759,0.129858
97400,0.102293,0.097578,0.105193
97500,0.120353,0.117820,0.126417
97600,0.124958,0.123393,0.121590
97700,0.109316,0.109950,0.111772
97800,0.121724,0.121056,0.124662
97900,0.115824,0.121333,0.123567
98000,0.120738,0.119983,0.119318
98100,0.132585,0.134880,0.142090
98200,0.116694,0.117428,0.121315
98300,0.102297,0.105018,0.104671
98400,0.105004,0.103971,0.110584
98500,0.102385,0.105385,0.103134
98600,0.120479,0.121185,0.116470
98700,0.116525,0.117089,0.115564
98800,0.137314,0.136558,0.141873
98900,0.123387,0.121814,0.121682
99000,0.114243,0.110666,0.114300
99100,0.118813,0.109650,0.116873
99200,0.121844,0.123628,0.120713
99300,0.123490,0.129310,0.124556
99400,0.115000,0.121166,0.112464
99500,0.106747,0.101565,0.106475
99600,0.124158,0.120904,0.120401
99700,0.125901,0.128025,0.124010
99800,0.126058,0.124929,0.127295
99900,0.121573,0.115802,0.120153
100000,0.135858,0.130948,0.134316
100100,0.122265,0.120890,0.128094
100200,0.123655,0.125716,0.127871
100300,0.109214,0.112720,0.119192
100400,0.126143,0.128081,0.126094
100500,0.116282,0.122293,0.127756
100600,0.115742,0.108636,0.113819
100700,0.126292,0.125908,0.124649
100800,0.098508,0.101044,0.094287
100900,0.117121,0.116959,0.109625
101000,0.123393,0.118120,0.128699
101100,0.111595,0.110925,0.112315
101200,0.123281,0.117153,0.124948
101300,0.126708,0.128043,0.127547
101400,0.136225,0.144850,0.137969
101500,0.121185,0.122353,0.119629
101600,0.124726,0.126055,0.117298
101700,0.128572,0.131900,0.132369
101800,0.137382,0.135745,0.143465
101900,0.139075,0.134758,0.141439
102000,0.113948,0.110754,0.115124
102100,0.133630,0.134993,0.144437
102200,0.109391,0.104776,0.104551
102300,0.118501,0.114740,0.117447
102400,0.116685,0.114005,0.120504
102500,0.123452,0.119270,0.126169
102600,0.108059,0.106933,0.115750
102700,0.104289,0.109326,0.106300
102800,0.113833,0.110850,0.117651
102900,0.128104,0.128245,0.127778
103000,0.106166,0.110715,0.111798
103100,0.113811,0.111888,0.120429
103200,0.112011,0.113674,0.110359
103300,0.110066,0.112841,0.111923
103400,0.124668,0.122122,0.123705
103500,0.130366,0.127991,0.123593
103600,0.119448,0.114212,0.115693
103700,0.122105,0.125530,0.123435
103800,0.117936,0.112965,0.118260
103900,0.121881,0.116355,0.120189
104000,0.106270,0.106186,0.109010
104100,0.110147,0.109992,0.111206
104200,0.126059,0.123851,0.123262
104300,0.119866,0.122938,0.123025
104400,0.114114,0.113800,0.113391
104500,0.124809,0.120688,0.121007
104600,0.135275,0.133673,0.133049
104700,0.114925,0.120376,0.120965
104800,0.123895,0.122782,0.117329
104900,0.134975,0.137939,0.136775
105000,0.111258,0.105018,0.113878
105100,0.115562,0.116199,0.121093
105200,0.124543,0.122873,0.121861
105300,0.103170,0.101349,0.100268
105400,0.096249,0.106693,0.094353
105500,0.125613,0.127468,0.134975
105600,0.125714,0.125431,0.121438
105700,0.105690,0.108805,0.103451
105800,0.116805,0.121721,0.115230
105900,0.122036,0.119486,0.121006
106000,0.130719,0.128242,0.126630
106100,0.121196,0.119049,0.121165
106200,0.125578,0.127405,0.120167
106300,0.129547,0.126632,0.124704
106400,0.113518,0.112421,0.109003
106500,0.117539,0.121953,0.119447
106600,0.128387,0.127417,0.127369
106700,0.127017,0.124842,0.128973
106800,0.105482,0.098609,0.103255
106900,0.132612,0.130374,0.135996
107000,0.098478,0.104018,0.097590
107100,0.130436,0.123485,0.123978
107200,0.128336,0.128599,0.126905
107300,0.118046,0.118723,0.122508
107400,0.096117,0.098127,0.098408
107500,0.129582,0.130619,0.135957
107600,0.121511,0.122364,0.125284
107700,0.121699,0.126718,0.124784
107800,0.129083,0.128075,0.130428
107900,0.123681,0.121811,0.125829
108000,0.126001,0.123516,0.122457
108100,0.126971,0.126881,0.122558
108200,0.128043,0.127918,0.131580
108300,0.127315,0.125612,0.124412
108400,0.118688,0.112328,0.117200
108500,0.126251,0.125329,0.131151
108600,0.113950,0.111612,0.114367
108700,0.112402,0.109318,0.116090
108800,0.109775,0.105771,0.111647
108900,0.133678,0.137026,0.138546
109000,0.134194,0.138425,0.141417
109100,0.112270,0.111432,0.108125
109200,0.111810,0.107658,0.113683
109300,0.129383,0.125148,0.126395
109400,0.127977,0.123953,0.131952
109500,0.125768,0.121025,0.123386
109600,0.125360,0.131985,0.130874
109700,0.116349,0.117288,0.120940
109800,0.117685,0.117979,0.116535
109900,0.130219,0.132842,0.131325
110000,0.118913,0.112328,0.113913
110100,0.111557,0.111372,0.109562
110200,0.127905,0.129225,0.133914
110300,0.107873,0.109032,0.108093
110400,0.122286,0.127003,0.129739
110500,0.136775,0.139479,0.137680
110600,0.099866,0.106300,0.106634
110700,0.147292,0.141244,0.140216
110800,0.124907,0.124159,0.130543
110900,0.105486,0.107486,0.105712
111000,0.126883,0.128962,0.126587
111100,0.112457,0.112431,0.107440
111200,0.118042,0.117100,0.120456
111300,0.109583,0.111738,0.112790
111400,0.118339,0.117823,0.110497
111500,0.120855,0.117541,0.119805
111600,0.132451,0.133188,0.124821
111700,0.127243,0.120354,0.130846
111800,0.133716,0.128925,0.138630
111900,0.140552,0.137208,0.135437
112000,0.110141,0.105512,0.110391
112100,0.098784,0.101402,0.096825
112200,0.124980,0.117310,0.117294
112300,0.111182,0.108623,0.107726
112400,0.111984,0.105856,0.104240
112500,0.137055,0.132655,0.135981
112600,0.115720,0.121955,0.118909
112700,0.106027,0.112116,0.114200
112800,0.141135,0.137612,0.138016
112900,0.136467,0.132212,0.134198
113000,0.110152,0.110884,0.109464
113100,0.131194,0.128863,0.126493
113200,0.114856,0.109738,0.114261
113300,0.122481,0.126173,0.130014
113400,0.111831,0.112786,0.111753
113500,0.114497,0.118160,0.117724
113600,0.119311,0.113558,0.116595
113700,0.113319,0.106987,0.108910
113800,0.115160,0.118838,0.116281
113900,0.133307,0.136072,0.134017
114000,0.124454,0.115420,0.118816
114100,0.119276,0.120141,0.120322
114200,0.120123,0.121920,0.124326
114300,0.118432,0.116656,0.113859
114400,0.142159,0.147423,0.140787
114500,0.123318,0.118057,0.121576
114600,0.116731,0.118578,0.123123
114700,0.111213,0.112841,0.114413
114800,0.138094,0.137184,0.140879
114900,0.121416,0.123086,0.117744
115000,0.131080,0.128469,0.133711
115100,0.131517,0.130232,0.130920
115200,0.134671,0.137441,0.133068
115300,0.113751,0.108270,0.105679
115400,0.115554,0.111403,0.111050
115500,0.115022,0.113647,0.114258
115600,0.127336,0.122178,0.124344
115700,0.107716,0.107871,0.110371
115800,0.113253,0.112671,0.110963
115900,0.126080,0.118695,0.126611
116000,0.137037,0.139240,0.137186
116100,0.094426,0.096287,0.088929
116200,0.119834,0.126543,0.126651
116300,0.132581,0.128816,0.126907
116400,0.126332,0.122903,0.122604
116500,0.114336,0.121662,0.119069
116600,0.119110,0.116698,0.122325
116700,0.099717,0.104108,0.100377
116800,0.124371,0.130384,0.131021
116900,0.132513,0.136216,0.133750
117000,0.100842,0.097699,0.096160
117100,0.106752,0.103493,0.103629
117200,0.125812,0.122721,0.122196
117300,0.120248,0.121820,0.119819
117400,0.105780,0.105911,0.101481
117500,0.114090,0.111828,0.112883
117600,0.117839,0.113972,0.116389
117700,0.134915,0.131457,0.132850
117800,0.121941,0.124590,0.123421
117900,0.137664,0.138103,0.141314
118000,0.128644,0.128185,0.131510
118100,0.126060,0.127329,0.131314
118200,0.112396,0.113648,0.110603
118300,0.119849,0.122557,0.119937
118400,0.106414,0.110388,0.111034
118500,0.122087,0.118166,0.120771
118600,0.107331,0.105653,0.107998
118700,0.119776,0.118899,0.118131
118800,0.122994,0.121333,0.118877
118900,0.116434,0.117083,0.119793
119000,0.132980,0.135573,0.134414
119100,0.113931,0.118214,0.111097
119200,0.123440,0.127098,0.117507
119300,0.115570,0.115325,0.116952
119400,0.118726,0.121385,0.118677
119500,0.107668,0.102685,0.104193
119600,0.124199,0.120490,0.122367
119700,0.121049,0.127769,0.123483
119800,0.112276,0.111005,0.111493
119900,0.126138,0.126824,0.129261
120000,0.107625,0.104861,0.103495
120100,0.121830,0.117635,0.122149
120200,0.127873,0.135292,0.134293
120300,0.134142,0.134691,0.127803
120400,0.107403,0.106764,0.112702
120500,0.119794,0.121600,0.118993
120600,0.109878,0.104145,0.110111
120700,0.127566,0.126831,0.125362
120800,0.125301,0.121652,0.121991
120900,0.115534,0.116605,0.116689
121000,0.123064,0.121980,0.127913
121100,0.126404,0.120723,0.121290
121200,0.129801,0.126701,0.124120
121300,0.120952,0.116766,0.113577
121400,0.120295,0.120110,0.123637
121500,0.112392,0.114093,0.106706
121600,0.120214,0.122594,0.125018
121700,0.125830,0.118615,0.128374
121800,0.131537,0.127075,0.128384
121900,0.123135,0.128987,0.125256
122000,0.133617,0.133339,0.141821
122100,0.112810,0.112329,0.115963
122200,0.113889,0.106989,0.107698
122300,0.124526,0.126424,0.122000
122400,0.111494,0.112897,0.112908
122500,0.140555,0.142877,0.140224
122600,0.111830,0.111335,0.111260
122700,0.102196,0.105835,0.105052
122800,0.128107,0.122918,0.129455
122900,0.121777,0.123789,0.117546
123000,0.123756,0.128385,0.126334
123100,0.104905,0.103989,0.108560
123200,0.115507,0.118615,0.118042
123300,0.113581,0.114084,0.118881
123400,0.116763,0.117432,0.124220
123500,0.115655,0.120831,0.118481
123600,0.084117,0.085559,0.087490
123700,0.118631,0.118434,0.117605
123800,0.122402,0.123637,0.119427
123900,0.119394,0.119696,0.115209
124000,0.131965,0.128475,0.133290
124100,0.124021,0.130669,0.131888
124200,0.117176,0.114942,0.116754
124300,0.134355,0.129900,0.127749
124400,0.138885,0.141494,0.133712
124500,0.124637,0.122398,0.125060
124600,0.116153,0.125187,0.115959
124700,0.109177,0.109246,0.113020
124800,0.123325,0.126318,0.124674
124900,0.131772,0.132210,0.133912
125000,0.121734,0.123002,0.117965
125100,0.117597,0.114409,0.116142
125200,0.131971,0.130399,0.126931
125300,0.118053,0.120940,0.118081
125400,0.124056,0.123565,0.125296
125500,0.125223,0.120004,0.126163
125600,0.126661,0.127689,0.125944
125700,0.112228,0.111351,0.109936
125800,0.137486,0.130688,0.130511
125900,0.123579,0.126180,0.126351
126000,0.123597,0.121191,0.118126
126100,0.104035,0.093314,0.100687
126200,0.118954,0.116461,0.115774
126300,0.118370,0.123267,0.120924
126400,0.135553,0.138963,0.138131
126500,0.116659,0.113627,0.121856
126600,0.123581,0.133249,0.129749
126700,0.123877,0.118890,0.118665
126800,0.101655,0.104369,0.095454
126900,0.122588,0.122188,0.127992
127000,0.134639,0.135643,0.135394
127100,0.137080,0.137472,0.141146
127200,0.125431,0.127602,0.120772
127300,0.120692,0.120613,0.124041
127400,0.113490,0.113487,0.113618
127500,0.101266,0.105214,0.107854
127600,0.115660,0.114995,0.118493
127700,0.119812,0.121273,0.117458
127800,0.102708,0.101777,0.104376
127900,0.130274,0.127528,0.134111
128000,0.138442,0.136618,0.140077
128100,0.108309,0.110463,0.106131
128200,0.102416,0.110249,0.108148
128300,0.118049,0.118494,0.123016
128400,0.126070,0.124870,0.123767
128500,0.125843,0.122237,0.124920
128600,0.121630,0.128955,0.120368
128700,0.110657,0.109866,0.107889
128800,0.128935,0.133725,0.140780
128900,0.115441,0.113482,0.113569
129000,0.123230,0.122921,0.125296
129100,0.095161,0.092113,0.092544
129200,0.104584,0.101201,0.100942
129300,0.121109,0.131728,0.125927
129400,0.095972,0.102939,0.101367
129500,0.130210,0.133188,0.134319
129600,0.125015,0.122937,0.124266
129700,0.122149,0.123379,0.118111
129800,0.093644,0.096392,0.098837
129900,0.124565,0.126088,0.122394
130000,0.116954,0.107792,0.110437
130100,0.121573,0.123573,0.126731
130200,0.121514,0.122222,0.113609
130300,0.121853,0.124365,0.131148
130400,0.105609,0.105418,0.102704
130500,0.117305,0.110614,0.117977
130600,0.113624,0.118425,0.116202
130700,0.118861,0.121470,0.108651
130800,0.117444,0.116092,0.121618
130900,0.121220,0.122747,0.114431
131000,0.105494,0.102584,0.117249
131100,0.108426,0.114771,0.106543
131200,0.120483,0.123105,0.119730
131300,0.099180,0.097952,0.097534
131400,0.127644,0.132571,0.127251
131500,0.123477,0.122158,0.123583
131600,0.119335,0.121571,0.120229
131700,0.115893,0.118616,0.115392
131800,0.127491,0.129726,0.127297
131900,0.117549,0.113154,0.121302
132000,0.125307,0.126598,0.117599
132100,0.125804,0.125989,0.127943
132200,0.112492,0.110653,0.113284
132300,0.117653,0.127258,0.122102
132400,0.106766,0.111753,0.110984
132500,0.114971,0.116015,0.118996
132600,0.136228,0.138036,0.136998
132700,0.104234,0.105996,0.104585
132800,0.122636,0.118704,0.114464
132900,0.126881,0.124106,0.120153
133000,0.113394,0.107648,0.107726
133100,0.115914,0.112127,0.115408
133200,0.115363,0.112330,0.114909
133300,0.125413,0.121839,0.128444
133400,0.109579,0.110105,0.109928
133500,0.123887,0.122854,0.120418
133600,0.149571,0.150683,0.142594
133700,0.104171,0.109130,0.106407
133800,0.118713,0.117810,0.115594
133900,0.143697,0.139896,0.138249
134000,0.136703,0.137102,0.138520
134100,0.130199,0.127394,0.126282
134200,0.128107,0.124609,0.125743
134300,0.114210,0.108963,0.111008
134400,0.122094,0.117216,0.118036
134500,0.124596,0.127634,0.125693
134600,0.086789,0.089739,0.084849
134700,0.124577,0.121719,0.124417
134800,0.119006,0.118721,0.123110
134900,0.116974,0.121741,0.115742
135000,0.119477,0.116956,0.123957
135100,0.114081,0.112209,0.117374
135200,0.112559,0.114447,0.111868
135300,0.118549,0.124931,0.117960
135400,0.136618,0.130333,0.136406
135500,0.126997,0.129526,0.132730
